image_path,surveillance_model_id,make_name,model_name,web_nature_model_id,color_id,color_name,split
../../data/raw/compcars/sv_data\image\10\e54855d52b20ce.jpg,10,Buck,Enclave,202,1,white,test
../../data/raw/compcars/sv_data\image\10\e5f082f3036e77.jpg,10,Buck,Enclave,202,0,black,test
../../data/raw/compcars/sv_data\image\10\e866251d88f463.jpg,10,Buck,Enclave,202,7,brown,train
../../data/raw/compcars/sv_data\image\10\e88fa87075607e.jpg,10,Buck,Enclave,202,0,black,train
../../data/raw/compcars/sv_data\image\10\e8b7999d5f0ebe.jpg,10,Buck,Enclave,202,0,black,train
../../data/raw/compcars/sv_data\image\10\e951d4f7f81f6d.jpg,10,Buck,Enclave,202,0,black,train
../../data/raw/compcars/sv_data\image\10\ef272a772991f1.jpg,10,Buck,Enclave,202,0,black,train
../../data/raw/compcars/sv_data\image\10\f10da3d2b19e1c.jpg,10,Buck,Enclave,202,7,brown,train
../../data/raw/compcars/sv_data\image\10\f19412126d341f.jpg,10,Buck,Enclave,202,7,brown,test
../../data/raw/compcars/sv_data\image\10\f225c51e385879.jpg,10,Buck,Enclave,202,0,black,train
../../data/raw/compcars/sv_data\image\10\f2f49d0205b3dd.jpg,10,Buck,Enclave,202,1,white,train
../../data/raw/compcars/sv_data\image\10\f38160a7d01b30.jpg,10,Buck,Enclave,202,1,white,train
../../data/raw/compcars/sv_data\image\10\f443a804ac6c99.jpg,10,Buck,Enclave,202,7,brown,train
../../data/raw/compcars/sv_data\image\10\f51ec744279e01.jpg,10,Buck,Enclave,202,0,black,train
../../data/raw/compcars/sv_data\image\10\f56d1db63683a5.jpg,10,Buck,Enclave,202,1,white,train
../../data/raw/compcars/sv_data\image\10\f57c9851f3771d.jpg,10,Buck,Enclave,202,7,brown,test
../../data/raw/compcars/sv_data\image\10\fd5c7298d32e74.jpg,10,Buck,Enclave,202,7,brown,test
../../data/raw/compcars/sv_data\image\10\fea133801a1cdc.jpg,10,Buck,Enclave,202,1,white,train
../../data/raw/compcars/sv_data\image\100\05933e199ad61e.jpg,100,Suzuki,Grand Vitara,1798,0,black,train
../../data/raw/compcars/sv_data\image\100\0a22961342ade6.jpg,100,Suzuki,Grand Vitara,1798,0,black,train
../../data/raw/compcars/sv_data\image\100\0dfc5defc8d4fe.jpg,100,Suzuki,Grand Vitara,1798,3,yellow,test
../../data/raw/compcars/sv_data\image\100\0dfd44d1aa6d8e.jpg,100,Suzuki,Grand Vitara,1798,0,black,train
../../data/raw/compcars/sv_data\image\100\10ba0945a73d16.jpg,100,Suzuki,Grand Vitara,1798,0,black,train
../../data/raw/compcars/sv_data\image\100\120114d354195d.jpg,100,Suzuki,Grand Vitara,1798,9,silver,train
../../data/raw/compcars/sv_data\image\100\12b82730f75711.jpg,100,Suzuki,Grand Vitara,1798,0,black,test
../../data/raw/compcars/sv_data\image\100\1c6c0d1a53e000.jpg,100,Suzuki,Grand Vitara,1798,0,black,train
../../data/raw/compcars/sv_data\image\100\1d524202eb0f71.jpg,100,Suzuki,Grand Vitara,1798,0,black,train
../../data/raw/compcars/sv_data\image\100\1dc11134e56c64.jpg,100,Suzuki,Grand Vitara,1798,0,black,train
../../data/raw/compcars/sv_data\image\100\1dd644d3f2cddb.jpg,100,Suzuki,Grand Vitara,1798,3,yellow,train
../../data/raw/compcars/sv_data\image\100\1eb27ad8e9234e.jpg,100,Suzuki,Grand Vitara,1798,0,black,train
../../data/raw/compcars/sv_data\image\100\1ece2d78008f47.jpg,100,Suzuki,Grand Vitara,1798,0,black,train
../../data/raw/compcars/sv_data\image\100\2364635bd7e463.jpg,100,Suzuki,Grand Vitara,1798,0,black,train
../../data/raw/compcars/sv_data\image\100\2442d8d74b6b6a.jpg,100,Suzuki,Grand Vitara,1798,0,black,train
../../data/raw/compcars/sv_data\image\100\28ab9843de30c2.jpg,100,Suzuki,Grand Vitara,1798,0,black,train
../../data/raw/compcars/sv_data\image\100\29314ec4c4435d.jpg,100,Suzuki,Grand Vitara,1798,0,black,train
../../data/raw/compcars/sv_data\image\100\29b9ca52aef50e.jpg,100,Suzuki,Grand Vitara,1798,3,yellow,test
../../data/raw/compcars/sv_data\image\100\2cfe347fc1fbc2.jpg,100,Suzuki,Grand Vitara,1798,0,black,train
../../data/raw/compcars/sv_data\image\100\3029258d150e92.jpg,100,Suzuki,Grand Vitara,1798,0,black,train
../../data/raw/compcars/sv_data\image\100\3155789a06e1e0.jpg,100,Suzuki,Grand Vitara,1798,0,black,test
../../data/raw/compcars/sv_data\image\100\31deb35396cd2f.jpg,100,Suzuki,Grand Vitara,1798,0,black,train
../../data/raw/compcars/sv_data\image\100\34cbb4a4ea5262.jpg,100,Suzuki,Grand Vitara,1798,0,black,train
../../data/raw/compcars/sv_data\image\100\3e3c59cccee22c.jpg,100,Suzuki,Grand Vitara,1798,0,black,test
../../data/raw/compcars/sv_data\image\100\3fdb4e7dbf15df.jpg,100,Suzuki,Grand Vitara,1798,0,black,train
../../data/raw/compcars/sv_data\image\100\41b76c4d184820.jpg,100,Suzuki,Grand Vitara,1798,9,silver,test
../../data/raw/compcars/sv_data\image\100\4834e19927b931.jpg,100,Suzuki,Grand Vitara,1798,0,black,test
../../data/raw/compcars/sv_data\image\100\4b6ec31c9259f6.jpg,100,Suzuki,Grand Vitara,1798,0,black,train
../../data/raw/compcars/sv_data\image\100\4c75215d1db460.jpg,100,Suzuki,Grand Vitara,1798,0,black,test
../../data/raw/compcars/sv_data\image\100\4cd203f054a3fc.jpg,100,Suzuki,Grand Vitara,1798,1,white,train
../../data/raw/compcars/sv_data\image\100\51016144a1293b.jpg,100,Suzuki,Grand Vitara,1798,0,black,test
../../data/raw/compcars/sv_data\image\100\51bbdc6c5b5e47.jpg,100,Suzuki,Grand Vitara,1798,9,silver,test
../../data/raw/compcars/sv_data\image\100\52cf0a1780ddd9.jpg,100,Suzuki,Grand Vitara,1798,3,yellow,train
../../data/raw/compcars/sv_data\image\100\5b844820e1b920.jpg,100,Suzuki,Grand Vitara,1798,0,black,test
../../data/raw/compcars/sv_data\image\100\5f6caf4292326f.jpg,100,Suzuki,Grand Vitara,1798,0,black,test
../../data/raw/compcars/sv_data\image\100\5f713b20c39c66.jpg,100,Suzuki,Grand Vitara,1798,1,white,train
../../data/raw/compcars/sv_data\image\100\6434b04bfbbff2.jpg,100,Suzuki,Grand Vitara,1798,0,black,train
../../data/raw/compcars/sv_data\image\100\696d27a5cfefc2.jpg,100,Suzuki,Grand Vitara,1798,3,yellow,test
../../data/raw/compcars/sv_data\image\100\6aa04be593c203.jpg,100,Suzuki,Grand Vitara,1798,3,yellow,train
../../data/raw/compcars/sv_data\image\100\70454f728f1baf.jpg,100,Suzuki,Grand Vitara,1798,0,black,train
../../data/raw/compcars/sv_data\image\100\7559e57b7312c4.jpg,100,Suzuki,Grand Vitara,1798,0,black,test
../../data/raw/compcars/sv_data\image\100\787bb15bdb3a5a.jpg,100,Suzuki,Grand Vitara,1798,0,black,train
../../data/raw/compcars/sv_data\image\100\7baaa0fbe6141d.jpg,100,Suzuki,Grand Vitara,1798,0,black,test
../../data/raw/compcars/sv_data\image\100\7e826c5703473a.jpg,100,Suzuki,Grand Vitara,1798,0,black,train
../../data/raw/compcars/sv_data\image\100\832c7ee0ea0bbc.jpg,100,Suzuki,Grand Vitara,1798,0,black,train
../../data/raw/compcars/sv_data\image\100\891338440ff6cb.jpg,100,Suzuki,Grand Vitara,1798,0,black,train
../../data/raw/compcars/sv_data\image\100\8dac5357552a1b.jpg,100,Suzuki,Grand Vitara,1798,1,white,train
../../data/raw/compcars/sv_data\image\100\8ffbc1b8f61f91.jpg,100,Suzuki,Grand Vitara,1798,0,black,train
../../data/raw/compcars/sv_data\image\100\908a86cef57584.jpg,100,Suzuki,Grand Vitara,1798,0,black,test
../../data/raw/compcars/sv_data\image\100\9092e6c2b997df.jpg,100,Suzuki,Grand Vitara,1798,1,white,train
../../data/raw/compcars/sv_data\image\100\967629c90c5a4e.jpg,100,Suzuki,Grand Vitara,1798,0,black,train
../../data/raw/compcars/sv_data\image\100\96b642514e40bb.jpg,100,Suzuki,Grand Vitara,1798,3,yellow,test
../../data/raw/compcars/sv_data\image\100\9a7ca3ae2b0b6a.jpg,100,Suzuki,Grand Vitara,1798,3,yellow,train
../../data/raw/compcars/sv_data\image\100\9ab12a880fcfde.jpg,100,Suzuki,Grand Vitara,1798,0,black,train
../../data/raw/compcars/sv_data\image\100\9b16563445fd8d.jpg,100,Suzuki,Grand Vitara,1798,1,white,train
../../data/raw/compcars/sv_data\image\100\9fd47ae2c80351.jpg,100,Suzuki,Grand Vitara,1798,0,black,test
../../data/raw/compcars/sv_data\image\100\a1a82ff69405c6.jpg,100,Suzuki,Grand Vitara,1798,9,silver,train
../../data/raw/compcars/sv_data\image\100\a29d4201589f52.jpg,100,Suzuki,Grand Vitara,1798,1,white,train
../../data/raw/compcars/sv_data\image\100\a4411e74dbce5b.jpg,100,Suzuki,Grand Vitara,1798,3,yellow,train
../../data/raw/compcars/sv_data\image\100\a939927b7d0285.jpg,100,Suzuki,Grand Vitara,1798,3,yellow,test
../../data/raw/compcars/sv_data\image\100\ab60289d1bb986.jpg,100,Suzuki,Grand Vitara,1798,3,yellow,test
../../data/raw/compcars/sv_data\image\100\ae4a246b0aecb2.jpg,100,Suzuki,Grand Vitara,1798,0,black,test
../../data/raw/compcars/sv_data\image\100\b10e9600017268.jpg,100,Suzuki,Grand Vitara,1798,9,silver,train
../../data/raw/compcars/sv_data\image\100\b2ba313a5fc40f.jpg,100,Suzuki,Grand Vitara,1798,3,yellow,train
../../data/raw/compcars/sv_data\image\100\b749ab88a4c228.jpg,100,Suzuki,Grand Vitara,1798,1,white,train
../../data/raw/compcars/sv_data\image\100\b91955cc63febe.jpg,100,Suzuki,Grand Vitara,1798,0,black,train
../../data/raw/compcars/sv_data\image\100\bca2355d5380ad.jpg,100,Suzuki,Grand Vitara,1798,0,black,train
../../data/raw/compcars/sv_data\image\100\bd16cdc5e929aa.jpg,100,Suzuki,Grand Vitara,1798,0,black,train
../../data/raw/compcars/sv_data\image\100\c10c385c1b100f.jpg,100,Suzuki,Grand Vitara,1798,0,black,test
../../data/raw/compcars/sv_data\image\100\c4cb7f8fe595b9.jpg,100,Suzuki,Grand Vitara,1798,0,black,train
../../data/raw/compcars/sv_data\image\100\c56b48d55c7f2d.jpg,100,Suzuki,Grand Vitara,1798,3,yellow,train
../../data/raw/compcars/sv_data\image\100\cb624391415a2e.jpg,100,Suzuki,Grand Vitara,1798,0,black,train
../../data/raw/compcars/sv_data\image\100\cf087e2804ad5d.jpg,100,Suzuki,Grand Vitara,1798,9,silver,train
../../data/raw/compcars/sv_data\image\100\d39811b84199a1.jpg,100,Suzuki,Grand Vitara,1798,3,yellow,train
../../data/raw/compcars/sv_data\image\100\d7bb568c976405.jpg,100,Suzuki,Grand Vitara,1798,9,silver,train
../../data/raw/compcars/sv_data\image\100\e26f7b63c37799.jpg,100,Suzuki,Grand Vitara,1798,0,black,train
../../data/raw/compcars/sv_data\image\100\e47ffedbdd4477.jpg,100,Suzuki,Grand Vitara,1798,0,black,train
../../data/raw/compcars/sv_data\image\100\e91ab02b6fe09d.jpg,100,Suzuki,Grand Vitara,1798,0,black,train
../../data/raw/compcars/sv_data\image\100\e98fb97e29a137.jpg,100,Suzuki,Grand Vitara,1798,0,black,test
../../data/raw/compcars/sv_data\image\100\e9cc605036a132.jpg,100,Suzuki,Grand Vitara,1798,0,black,train
../../data/raw/compcars/sv_data\image\100\e9d096f6a9e940.jpg,100,Suzuki,Grand Vitara,1798,0,black,test
../../data/raw/compcars/sv_data\image\100\ea3bdd41dd5842.jpg,100,Suzuki,Grand Vitara,1798,0,black,train
../../data/raw/compcars/sv_data\image\100\ee5fde1b714226.jpg,100,Suzuki,Grand Vitara,1798,0,black,train
../../data/raw/compcars/sv_data\image\100\eec91b3e5d7178.jpg,100,Suzuki,Grand Vitara,1798,0,black,test
../../data/raw/compcars/sv_data\image\100\f002e77ef491e3.jpg,100,Suzuki,Grand Vitara,1798,0,black,train
../../data/raw/compcars/sv_data\image\100\f22e23d355b1d1.jpg,100,Suzuki,Grand Vitara,1798,0,black,test
../../data/raw/compcars/sv_data\image\100\f2d4d3cbc85c83.jpg,100,Suzuki,Grand Vitara,1798,1,white,train
../../data/raw/compcars/sv_data\image\100\f3a516bb7cc3c8.jpg,100,Suzuki,Grand Vitara,1798,0,black,test
../../data/raw/compcars/sv_data\image\100\f5a4f0789e687e.jpg,100,Suzuki,Grand Vitara,1798,0,black,train
../../data/raw/compcars/sv_data\image\100\f83d50f047f831.jpg,100,Suzuki,Grand Vitara,1798,3,yellow,test
../../data/raw/compcars/sv_data\image\100\f8ffc3276cf2fb.jpg,100,Suzuki,Grand Vitara,1798,3,yellow,train
../../data/raw/compcars/sv_data\image\100\fa58ffc53fa10b.jpg,100,Suzuki,Grand Vitara,1798,0,black,train
../../data/raw/compcars/sv_data\image\100\fcceb1acf4423f.jpg,100,Suzuki,Grand Vitara,1798,0,black,train
../../data/raw/compcars/sv_data\image\100\fd2e4101e7ebd5.jpg,100,Suzuki,Grand Vitara,1798,3,yellow,train
../../data/raw/compcars/sv_data\image\100\fd7f8aa210c344.jpg,100,Suzuki,Grand Vitara,1798,1,white,train
../../data/raw/compcars/sv_data\image\101\00d007044dd3d5.jpg,101,Suzuki,Alto,1790,4,blue,train
../../data/raw/compcars/sv_data\image\101\02dfb87cae8c26.jpg,101,Suzuki,Alto,1790,4,blue,train
../../data/raw/compcars/sv_data\image\101\03a3be6c9f338f.jpg,101,Suzuki,Alto,1790,4,blue,train
../../data/raw/compcars/sv_data\image\101\03b2cdc4cb4cde.jpg,101,Suzuki,Alto,1790,1,white,train
../../data/raw/compcars/sv_data\image\101\0477f8e018d137.jpg,101,Suzuki,Alto,1790,2,red,test
../../data/raw/compcars/sv_data\image\101\05553d53920f3b.jpg,101,Suzuki,Alto,1790,1,white,train
../../data/raw/compcars/sv_data\image\101\071b38b6a41fbe.jpg,101,Suzuki,Alto,1790,4,blue,train
../../data/raw/compcars/sv_data\image\101\082cbd28a393cc.jpg,101,Suzuki,Alto,1790,4,blue,train
../../data/raw/compcars/sv_data\image\101\0a71abfea5a53c.jpg,101,Suzuki,Alto,1790,4,blue,test
../../data/raw/compcars/sv_data\image\101\0aac2134e29e59.jpg,101,Suzuki,Alto,1790,2,red,train
../../data/raw/compcars/sv_data\image\101\0f094136d25e7e.jpg,101,Suzuki,Alto,1790,4,blue,test
../../data/raw/compcars/sv_data\image\101\0fa53cd63332dc.jpg,101,Suzuki,Alto,1790,3,yellow,test
../../data/raw/compcars/sv_data\image\101\1039e281f0d684.jpg,101,Suzuki,Alto,1790,4,blue,train
../../data/raw/compcars/sv_data\image\101\11174a83112874.jpg,101,Suzuki,Alto,1790,4,blue,train
../../data/raw/compcars/sv_data\image\101\1399bea18a9513.jpg,101,Suzuki,Alto,1790,3,yellow,train
../../data/raw/compcars/sv_data\image\101\14544d7e8e8185.jpg,101,Suzuki,Alto,1790,4,blue,test
../../data/raw/compcars/sv_data\image\101\14decb4e320b86.jpg,101,Suzuki,Alto,1790,2,red,train
../../data/raw/compcars/sv_data\image\101\15bcbf8cf9ddc8.jpg,101,Suzuki,Alto,1790,2,red,test
../../data/raw/compcars/sv_data\image\101\15cfc97c27ab6e.jpg,101,Suzuki,Alto,1790,1,white,test
../../data/raw/compcars/sv_data\image\101\1702ebe7cd1ff7.jpg,101,Suzuki,Alto,1790,4,blue,test
../../data/raw/compcars/sv_data\image\101\1756763746ae84.jpg,101,Suzuki,Alto,1790,4,blue,train
../../data/raw/compcars/sv_data\image\101\1975116d3b553a.jpg,101,Suzuki,Alto,1790,2,red,train
../../data/raw/compcars/sv_data\image\101\1995f211cea0c1.jpg,101,Suzuki,Alto,1790,4,blue,train
../../data/raw/compcars/sv_data\image\101\19da54c5cba019.jpg,101,Suzuki,Alto,1790,3,yellow,test
../../data/raw/compcars/sv_data\image\101\1a9a8dd628614a.jpg,101,Suzuki,Alto,1790,4,blue,train
../../data/raw/compcars/sv_data\image\101\1b0000ce6e040a.jpg,101,Suzuki,Alto,1790,4,blue,test
../../data/raw/compcars/sv_data\image\101\1c73e9f387ecc9.jpg,101,Suzuki,Alto,1790,3,yellow,train
../../data/raw/compcars/sv_data\image\101\1d961ec37c61d3.jpg,101,Suzuki,Alto,1790,2,red,train
../../data/raw/compcars/sv_data\image\101\1e7d50296d6509.jpg,101,Suzuki,Alto,1790,3,yellow,train
../../data/raw/compcars/sv_data\image\101\1f2779c1ba20f0.jpg,101,Suzuki,Alto,1790,1,white,train
../../data/raw/compcars/sv_data\image\101\1fa82ee032f495.jpg,101,Suzuki,Alto,1790,4,blue,train
../../data/raw/compcars/sv_data\image\101\2039e21b350956.jpg,101,Suzuki,Alto,1790,5,green,train
../../data/raw/compcars/sv_data\image\101\2101c594ee9d77.jpg,101,Suzuki,Alto,1790,3,yellow,test
../../data/raw/compcars/sv_data\image\101\22696e6e975bf2.jpg,101,Suzuki,Alto,1790,2,red,test
../../data/raw/compcars/sv_data\image\101\2339dbb6917d89.jpg,101,Suzuki,Alto,1790,2,red,train
../../data/raw/compcars/sv_data\image\101\24c52c8f154491.jpg,101,Suzuki,Alto,1790,2,red,train
../../data/raw/compcars/sv_data\image\101\264c42c9606e17.jpg,101,Suzuki,Alto,1790,2,red,test
../../data/raw/compcars/sv_data\image\101\2670623e27a777.jpg,101,Suzuki,Alto,1790,4,blue,train
../../data/raw/compcars/sv_data\image\101\289936a31b0650.jpg,101,Suzuki,Alto,1790,2,red,train
../../data/raw/compcars/sv_data\image\101\29128070c1bd02.jpg,101,Suzuki,Alto,1790,1,white,train
../../data/raw/compcars/sv_data\image\101\296842752bd80a.jpg,101,Suzuki,Alto,1790,4,blue,train
../../data/raw/compcars/sv_data\image\101\2b3e3019120df1.jpg,101,Suzuki,Alto,1790,3,yellow,train
../../data/raw/compcars/sv_data\image\101\2e680db00ae573.jpg,101,Suzuki,Alto,1790,1,white,test
../../data/raw/compcars/sv_data\image\101\2f1a730f880308.jpg,101,Suzuki,Alto,1790,1,white,train
../../data/raw/compcars/sv_data\image\101\2f2b3e00125e13.jpg,101,Suzuki,Alto,1790,4,blue,test
../../data/raw/compcars/sv_data\image\101\2f971f82e1420f.jpg,101,Suzuki,Alto,1790,4,blue,train
../../data/raw/compcars/sv_data\image\101\32faa371dfcf5d.jpg,101,Suzuki,Alto,1790,4,blue,train
../../data/raw/compcars/sv_data\image\101\338d0ef8cbcb37.jpg,101,Suzuki,Alto,1790,4,blue,train
../../data/raw/compcars/sv_data\image\101\36aaa0caa14ffd.jpg,101,Suzuki,Alto,1790,4,blue,test
../../data/raw/compcars/sv_data\image\101\36f4e0b97a3664.jpg,101,Suzuki,Alto,1790,4,blue,test
../../data/raw/compcars/sv_data\image\101\378e85713829d7.jpg,101,Suzuki,Alto,1790,4,blue,test
../../data/raw/compcars/sv_data\image\101\3af5d70be0e343.jpg,101,Suzuki,Alto,1790,4,blue,train
../../data/raw/compcars/sv_data\image\101\3c3db7940dccff.jpg,101,Suzuki,Alto,1790,1,white,train
../../data/raw/compcars/sv_data\image\101\3eb667b6f12be0.jpg,101,Suzuki,Alto,1790,1,white,test
../../data/raw/compcars/sv_data\image\101\3f04f39aab09f7.jpg,101,Suzuki,Alto,1790,4,blue,test
../../data/raw/compcars/sv_data\image\101\4043d7b350f9f2.jpg,101,Suzuki,Alto,1790,4,blue,train
../../data/raw/compcars/sv_data\image\101\42c61a597fcb27.jpg,101,Suzuki,Alto,1790,4,blue,train
../../data/raw/compcars/sv_data\image\101\44474eb4501138.jpg,101,Suzuki,Alto,1790,4,blue,train
../../data/raw/compcars/sv_data\image\101\44cd0571408ee4.jpg,101,Suzuki,Alto,1790,4,blue,train
../../data/raw/compcars/sv_data\image\101\4617fd499e8097.jpg,101,Suzuki,Alto,1790,1,white,train
../../data/raw/compcars/sv_data\image\101\47785897b0aa91.jpg,101,Suzuki,Alto,1790,1,white,train
../../data/raw/compcars/sv_data\image\101\48512c3571908c.jpg,101,Suzuki,Alto,1790,2,red,test
../../data/raw/compcars/sv_data\image\101\4864e8b24c3b00.jpg,101,Suzuki,Alto,1790,3,yellow,train
../../data/raw/compcars/sv_data\image\101\49a8324cfb3619.jpg,101,Suzuki,Alto,1790,4,blue,train
../../data/raw/compcars/sv_data\image\101\4c196100242b90.jpg,101,Suzuki,Alto,1790,1,white,train
../../data/raw/compcars/sv_data\image\101\4cdfc866bb5719.jpg,101,Suzuki,Alto,1790,4,blue,train
../../data/raw/compcars/sv_data\image\101\4dd6ebf22aa14c.jpg,101,Suzuki,Alto,1790,2,red,train
../../data/raw/compcars/sv_data\image\101\4f7ab9ea6d9ff3.jpg,101,Suzuki,Alto,1790,3,yellow,train
../../data/raw/compcars/sv_data\image\101\519eea18b27c75.jpg,101,Suzuki,Alto,1790,2,red,train
../../data/raw/compcars/sv_data\image\101\548f2dc9244397.jpg,101,Suzuki,Alto,1790,1,white,train
../../data/raw/compcars/sv_data\image\101\5568b904d18082.jpg,101,Suzuki,Alto,1790,5,green,train
../../data/raw/compcars/sv_data\image\101\58181f360db71c.jpg,101,Suzuki,Alto,1790,4,blue,train
../../data/raw/compcars/sv_data\image\101\595ede9f29bf64.jpg,101,Suzuki,Alto,1790,4,blue,train
../../data/raw/compcars/sv_data\image\101\5dc104b7850f19.jpg,101,Suzuki,Alto,1790,4,blue,test
../../data/raw/compcars/sv_data\image\101\5f1166ba21e7be.jpg,101,Suzuki,Alto,1790,4,blue,test
../../data/raw/compcars/sv_data\image\101\5f83edfa76945c.jpg,101,Suzuki,Alto,1790,4,blue,train
../../data/raw/compcars/sv_data\image\101\63331b93480c03.jpg,101,Suzuki,Alto,1790,4,blue,train
../../data/raw/compcars/sv_data\image\101\636994a55384cf.jpg,101,Suzuki,Alto,1790,4,blue,train
../../data/raw/compcars/sv_data\image\101\661854660f2f67.jpg,101,Suzuki,Alto,1790,2,red,train
../../data/raw/compcars/sv_data\image\101\663e3ec53ff797.jpg,101,Suzuki,Alto,1790,1,white,test
../../data/raw/compcars/sv_data\image\101\6648eb38267ac6.jpg,101,Suzuki,Alto,1790,3,yellow,test
../../data/raw/compcars/sv_data\image\101\6665719c2f908d.jpg,101,Suzuki,Alto,1790,4,blue,train
../../data/raw/compcars/sv_data\image\101\66cc880c02e16c.jpg,101,Suzuki,Alto,1790,4,blue,train
../../data/raw/compcars/sv_data\image\101\681991f2fa5a94.jpg,101,Suzuki,Alto,1790,4,blue,train
../../data/raw/compcars/sv_data\image\101\6999886ae4b09a.jpg,101,Suzuki,Alto,1790,4,blue,test
../../data/raw/compcars/sv_data\image\101\6d01f2ff9ac2d2.jpg,101,Suzuki,Alto,1790,4,blue,test
../../data/raw/compcars/sv_data\image\101\6d9af0c9c3aee2.jpg,101,Suzuki,Alto,1790,4,blue,train
../../data/raw/compcars/sv_data\image\101\6e39ff89f307bb.jpg,101,Suzuki,Alto,1790,4,blue,train
../../data/raw/compcars/sv_data\image\101\70dc11ab1249e5.jpg,101,Suzuki,Alto,1790,2,red,train
../../data/raw/compcars/sv_data\image\101\711781d082feff.jpg,101,Suzuki,Alto,1790,4,blue,train
../../data/raw/compcars/sv_data\image\101\71d773ee01b007.jpg,101,Suzuki,Alto,1790,3,yellow,train
../../data/raw/compcars/sv_data\image\101\73008bd0d307de.jpg,101,Suzuki,Alto,1790,4,blue,train
../../data/raw/compcars/sv_data\image\101\7435e52675b812.jpg,101,Suzuki,Alto,1790,1,white,train
../../data/raw/compcars/sv_data\image\101\74716a5cc14eab.jpg,101,Suzuki,Alto,1790,4,blue,train
../../data/raw/compcars/sv_data\image\101\74f666e000e890.jpg,101,Suzuki,Alto,1790,4,blue,train
../../data/raw/compcars/sv_data\image\101\778825db69dd74.jpg,101,Suzuki,Alto,1790,2,red,test
../../data/raw/compcars/sv_data\image\101\77ccd943a0f92b.jpg,101,Suzuki,Alto,1790,1,white,train
