image_path,make_id,model_id,year,bbox,viewpoint,car_type,make_name,model_name,car_type_name,relative_key,split,type
../../data/raw/compcars/image\100\213\2011\dc9c3c958d75af.jpg,100,213,2011,"(129, 98, 780, 564)",1,1,Honda,Accord,convertible,100/213/2011/dc9c3c958d75af.jpg,test,0
../../data/raw/compcars/image\100\213\2011\f289ffb921e1c6.jpg,100,213,2011,"(85, 161, 817, 522)",5,1,Honda,Accord,convertible,100/213/2011/f289ffb921e1c6.jpg,test,0
../../data/raw/compcars/image\100\213\2012\079fec2060dd9e.jpg,100,213,2012,"(67, 251, 819, 494)",3,1,Honda,Accord,convertible,100/213/2012/079fec2060dd9e.jpg,train,0
../../data/raw/compcars/image\100\213\2012\2754e8fc5c7b00.jpg,100,213,2012,"(83, 195, 840, 556)",5,1,Honda,Accord,convertible,100/213/2012/2754e8fc5c7b00.jpg,train,0
../../data/raw/compcars/image\100\213\2012\29ddbaae1e6067.jpg,100,213,2012,"(100, 153, 839, 531)",5,1,Honda,Accord,convertible,100/213/2012/29ddbaae1e6067.jpg,test,0
../../data/raw/compcars/image\100\213\2012\495f16bae89808.jpg,100,213,2012,"(83, 211, 834, 582)",5,1,Honda,Accord,convertible,100/213/2012/495f16bae89808.jpg,train,0
../../data/raw/compcars/image\100\213\2012\5c78e013bd065a.jpg,100,213,2012,"(80, 209, 847, 462)",3,1,Honda,Accord,convertible,100/213/2012/5c78e013bd065a.jpg,train,0
../../data/raw/compcars/image\100\213\2012\6151b1472f3753.jpg,100,213,2012,"(96, 169, 818, 509)",4,1,Honda,Accord,convertible,100/213/2012/6151b1472f3753.jpg,test,0
../../data/raw/compcars/image\100\213\2012\6a6675293a7e58.jpg,100,213,2012,"(79, 159, 855, 541)",4,1,Honda,Accord,convertible,100/213/2012/6a6675293a7e58.jpg,train,0
../../data/raw/compcars/image\100\213\2012\6f922b59f730bb.jpg,100,213,2012,"(79, 148, 828, 507)",5,1,Honda,Accord,convertible,100/213/2012/6f922b59f730bb.jpg,train,0
../../data/raw/compcars/image\100\213\2012\7b101a254956dc.jpg,100,213,2012,"(90, 174, 813, 517)",5,1,Honda,Accord,convertible,100/213/2012/7b101a254956dc.jpg,test,0
../../data/raw/compcars/image\100\213\2012\8c01d715eb8a58.jpg,100,213,2012,"(194, 150, 735, 573)",2,1,Honda,Accord,convertible,100/213/2012/8c01d715eb8a58.jpg,test,0
../../data/raw/compcars/image\100\213\2012\a050707a5a9fb7.jpg,100,213,2012,"(130, 83, 792, 565)",1,1,Honda,Accord,convertible,100/213/2012/a050707a5a9fb7.jpg,train,0
../../data/raw/compcars/image\100\213\2012\a7e64cd09f40e7.jpg,100,213,2012,"(192, 173, 739, 575)",1,1,Honda,Accord,convertible,100/213/2012/a7e64cd09f40e7.jpg,test,0
../../data/raw/compcars/image\100\213\2012\a97c43bfe855d4.jpg,100,213,2012,"(149, 97, 770, 558)",1,1,Honda,Accord,convertible,100/213/2012/a97c43bfe855d4.jpg,train,0
../../data/raw/compcars/image\100\213\2012\a98d57ff0ee9c7.jpg,100,213,2012,"(89, 207, 831, 537)",4,1,Honda,Accord,convertible,100/213/2012/a98d57ff0ee9c7.jpg,train,0
../../data/raw/compcars/image\100\213\2012\ad2c229cbecb66.jpg,100,213,2012,"(67, 259, 833, 497)",3,1,Honda,Accord,convertible,100/213/2012/ad2c229cbecb66.jpg,train,0
../../data/raw/compcars/image\100\213\2012\ad705804b5bb61.jpg,100,213,2012,"(72, 211, 842, 459)",3,1,Honda,Accord,convertible,100/213/2012/ad705804b5bb61.jpg,test,0
../../data/raw/compcars/image\100\213\2012\b04a47faab3c0c.jpg,100,213,2012,"(68, 256, 837, 495)",3,1,Honda,Accord,convertible,100/213/2012/b04a47faab3c0c.jpg,test,0
../../data/raw/compcars/image\100\213\2012\d65021f99b4c69.jpg,100,213,2012,"(60, 234, 832, 482)",3,1,Honda,Accord,convertible,100/213/2012/d65021f99b4c69.jpg,test,0
../../data/raw/compcars/image\100\213\2012\df7766c6493cac.jpg,100,213,2012,"(81, 154, 837, 517)",4,1,Honda,Accord,convertible,100/213/2012/df7766c6493cac.jpg,train,0
../../data/raw/compcars/image\100\213\2012\e2e6ee31a37ecf.jpg,100,213,2012,"(84, 153, 830, 513)",4,1,Honda,Accord,convertible,100/213/2012/e2e6ee31a37ecf.jpg,test,0
../../data/raw/compcars/image\100\213\2012\ed6d0e5a66709e.jpg,100,213,2012,"(138, 100, 772, 588)",2,1,Honda,Accord,convertible,100/213/2012/ed6d0e5a66709e.jpg,test,0
../../data/raw/compcars/image\100\213\2012\f0bfa982cace1a.jpg,100,213,2012,"(91, 188, 823, 543)",5,1,Honda,Accord,convertible,100/213/2012/f0bfa982cace1a.jpg,train,0
../../data/raw/compcars/image\100\213\2012\f20425429194ed.jpg,100,213,2012,"(87, 217, 824, 556)",4,1,Honda,Accord,convertible,100/213/2012/f20425429194ed.jpg,test,0
../../data/raw/compcars/image\100\213\2013\0d6f953510bdbe.jpg,100,213,2013,"(94, 202, 810, 520)",5,1,Honda,Accord,convertible,100/213/2013/0d6f953510bdbe.jpg,test,0
../../data/raw/compcars/image\100\213\2013\0d7ae082926a7d.jpg,100,213,2013,"(101, 206, 796, 523)",5,1,Honda,Accord,convertible,100/213/2013/0d7ae082926a7d.jpg,test,0
../../data/raw/compcars/image\100\213\2013\14fc29c1292f34.jpg,100,213,2013,"(40, 232, 863, 489)",3,1,Honda,Accord,convertible,100/213/2013/14fc29c1292f34.jpg,test,0
../../data/raw/compcars/image\100\213\2013\15eca7c14f5712.jpg,100,213,2013,"(181, 171, 747, 583)",1,1,Honda,Accord,convertible,100/213/2013/15eca7c14f5712.jpg,test,0
../../data/raw/compcars/image\100\213\2013\196a066aa8a9e4.jpg,100,213,2013,"(9, 194, 898, 618)",4,1,Honda,Accord,convertible,100/213/2013/196a066aa8a9e4.jpg,train,0
../../data/raw/compcars/image\100\213\2013\21a83f47ddcf37.jpg,100,213,2013,"(202, 162, 728, 576)",2,1,Honda,Accord,convertible,100/213/2013/21a83f47ddcf37.jpg,train,0
../../data/raw/compcars/image\100\213\2013\2ab7ff49693422.jpg,100,213,2013,"(97, 105, 791, 626)",2,1,Honda,Accord,convertible,100/213/2013/2ab7ff49693422.jpg,train,0
../../data/raw/compcars/image\100\213\2013\2e2bdf9c6e317c.jpg,100,213,2013,"(118, 85, 607, 626)",1,1,Honda,Accord,convertible,100/213/2013/2e2bdf9c6e317c.jpg,test,0
../../data/raw/compcars/image\100\213\2013\2e6568c0bdfc60.jpg,100,213,2013,"(91, 192, 811, 508)",4,1,Honda,Accord,convertible,100/213/2013/2e6568c0bdfc60.jpg,train,0
../../data/raw/compcars/image\100\213\2013\334d128324cf6e.jpg,100,213,2013,"(210, 349, 757, 614)",4,1,Honda,Accord,convertible,100/213/2013/334d128324cf6e.jpg,train,0
../../data/raw/compcars/image\100\213\2013\347abfc9ed7c62.jpg,100,213,2013,"(95, 305, 653, 595)",4,1,Honda,Accord,convertible,100/213/2013/347abfc9ed7c62.jpg,test,0
../../data/raw/compcars/image\100\213\2013\3dc5117cd20445.jpg,100,213,2013,"(218, 231, 806, 540)",5,1,Honda,Accord,convertible,100/213/2013/3dc5117cd20445.jpg,test,0
../../data/raw/compcars/image\100\213\2013\4978db2125e346.jpg,100,213,2013,"(66, 233, 864, 556)",4,1,Honda,Accord,convertible,100/213/2013/4978db2125e346.jpg,train,0
../../data/raw/compcars/image\100\213\2013\572fff125d26b8.jpg,100,213,2013,"(193, 168, 726, 587)",2,1,Honda,Accord,convertible,100/213/2013/572fff125d26b8.jpg,test,0
../../data/raw/compcars/image\100\213\2013\65ee77d35d370a.jpg,100,213,2013,"(160, 193, 785, 514)",5,1,Honda,Accord,convertible,100/213/2013/65ee77d35d370a.jpg,train,0
../../data/raw/compcars/image\100\213\2013\66e9326ebc2238.jpg,100,213,2013,"(97, 247, 821, 472)",1,1,Honda,Accord,convertible,100/213/2013/66e9326ebc2238.jpg,train,0
../../data/raw/compcars/image\100\213\2013\674deccf7441ed.jpg,100,213,2013,"(55, 162, 847, 598)",4,1,Honda,Accord,convertible,100/213/2013/674deccf7441ed.jpg,train,0
../../data/raw/compcars/image\100\213\2013\705b457c2d5f30.jpg,100,213,2013,"(61, 185, 843, 530)",4,1,Honda,Accord,convertible,100/213/2013/705b457c2d5f30.jpg,test,0
../../data/raw/compcars/image\100\213\2013\712f9dc7ca8c0f.jpg,100,213,2013,"(61, 185, 859, 612)",5,1,Honda,Accord,convertible,100/213/2013/712f9dc7ca8c0f.jpg,train,0
../../data/raw/compcars/image\100\213\2013\7532e0cc09c36e.jpg,100,213,2013,"(122, 186, 829, 558)",4,1,Honda,Accord,convertible,100/213/2013/7532e0cc09c36e.jpg,test,0
../../data/raw/compcars/image\100\213\2013\77fe931d03141a.jpg,100,213,2013,"(99, 196, 855, 598)",4,1,Honda,Accord,convertible,100/213/2013/77fe931d03141a.jpg,test,0
../../data/raw/compcars/image\100\213\2013\8313ae5966c79c.jpg,100,213,2013,"(33, 340, 890, 607)",3,1,Honda,Accord,convertible,100/213/2013/8313ae5966c79c.jpg,train,0
../../data/raw/compcars/image\100\213\2013\88670e99d4789c.jpg,100,213,2013,"(69, 193, 839, 546)",5,1,Honda,Accord,convertible,100/213/2013/88670e99d4789c.jpg,test,0
../../data/raw/compcars/image\100\213\2013\8f8afe6f609571.jpg,100,213,2013,"(65, 182, 844, 544)",4,1,Honda,Accord,convertible,100/213/2013/8f8afe6f609571.jpg,test,0
../../data/raw/compcars/image\100\213\2013\937196ecc43813.jpg,100,213,2013,"(153, 160, 780, 610)",4,1,Honda,Accord,convertible,100/213/2013/937196ecc43813.jpg,train,0
../../data/raw/compcars/image\100\213\2013\9463d95b68da32.jpg,100,213,2013,"(49, 132, 853, 614)",1,1,Honda,Accord,convertible,100/213/2013/9463d95b68da32.jpg,train,0
../../data/raw/compcars/image\100\213\2013\98323c15c8c9a8.jpg,100,213,2013,"(46, 90, 868, 622)",4,1,Honda,Accord,convertible,100/213/2013/98323c15c8c9a8.jpg,test,0
../../data/raw/compcars/image\100\213\2013\9b668190c59787.jpg,100,213,2013,"(73, 185, 836, 556)",5,1,Honda,Accord,convertible,100/213/2013/9b668190c59787.jpg,test,0
../../data/raw/compcars/image\100\213\2013\9dcf2d2b202b54.jpg,100,213,2013,"(37, 267, 869, 578)",4,1,Honda,Accord,convertible,100/213/2013/9dcf2d2b202b54.jpg,test,0
../../data/raw/compcars/image\100\213\2013\a6219d953cbcf3.jpg,100,213,2013,"(211, 205, 819, 626)",5,1,Honda,Accord,convertible,100/213/2013/a6219d953cbcf3.jpg,test,0
../../data/raw/compcars/image\100\213\2013\a814cab7b0bae7.jpg,100,213,2013,"(43, 165, 869, 580)",3,1,Honda,Accord,convertible,100/213/2013/a814cab7b0bae7.jpg,train,0
../../data/raw/compcars/image\100\213\2013\a8897ab08b8bbf.jpg,100,213,2013,"(71, 184, 851, 564)",4,1,Honda,Accord,convertible,100/213/2013/a8897ab08b8bbf.jpg,test,0
../../data/raw/compcars/image\100\213\2013\c024b454c16c71.jpg,100,213,2013,"(13, 283, 895, 584)",4,1,Honda,Accord,convertible,100/213/2013/c024b454c16c71.jpg,train,0
../../data/raw/compcars/image\100\213\2013\cb819ab8206043.jpg,100,213,2013,"(84, 250, 830, 479)",3,1,Honda,Accord,convertible,100/213/2013/cb819ab8206043.jpg,test,0
../../data/raw/compcars/image\100\213\2013\cc26fc4bbf3138.jpg,100,213,2013,"(228, 200, 679, 531)",1,1,Honda,Accord,convertible,100/213/2013/cc26fc4bbf3138.jpg,test,0
../../data/raw/compcars/image\100\213\2013\d337e29b614298.jpg,100,213,2013,"(128, 204, 799, 501)",4,1,Honda,Accord,convertible,100/213/2013/d337e29b614298.jpg,train,0
../../data/raw/compcars/image\100\213\2013\daeda17ae02f44.jpg,100,213,2013,"(90, 98, 851, 479)",4,1,Honda,Accord,convertible,100/213/2013/daeda17ae02f44.jpg,test,0
../../data/raw/compcars/image\100\213\2013\de65badd0e5fb4.jpg,100,213,2013,"(157, 115, 760, 551)",1,1,Honda,Accord,convertible,100/213/2013/de65badd0e5fb4.jpg,test,0
../../data/raw/compcars/image\100\213\2013\e27509f540f8af.jpg,100,213,2013,"(21, 297, 896, 571)",3,1,Honda,Accord,convertible,100/213/2013/e27509f540f8af.jpg,train,0
../../data/raw/compcars/image\100\213\2013\fdc0a0fa39f808.jpg,100,213,2013,"(46, 235, 863, 494)",3,1,Honda,Accord,convertible,100/213/2013/fdc0a0fa39f808.jpg,test,0
../../data/raw/compcars/image\100\213\2014\080213d9bf9d58.jpg,100,213,2014,"(211, 219, 709, 577)",1,1,Honda,Accord,convertible,100/213/2014/080213d9bf9d58.jpg,train,0
../../data/raw/compcars/image\100\213\2014\102d8219d27c35.jpg,100,213,2014,"(66, 192, 837, 546)",4,1,Honda,Accord,convertible,100/213/2014/102d8219d27c35.jpg,train,0
../../data/raw/compcars/image\100\213\2014\16e787b8b0afae.jpg,100,213,2014,"(33, 306, 875, 569)",3,1,Honda,Accord,convertible,100/213/2014/16e787b8b0afae.jpg,test,0
../../data/raw/compcars/image\100\213\2014\17c31ecf9b8bc8.jpg,100,213,2014,"(47, 378, 740, 614)",4,1,Honda,Accord,convertible,100/213/2014/17c31ecf9b8bc8.jpg,train,0
../../data/raw/compcars/image\100\213\2014\18e470925d8306.jpg,100,213,2014,"(172, 116, 729, 510)",1,1,Honda,Accord,convertible,100/213/2014/18e470925d8306.jpg,test,0
../../data/raw/compcars/image\100\213\2014\1927e215cf490e.jpg,100,213,2014,"(213, 178, 684, 522)",1,1,Honda,Accord,convertible,100/213/2014/1927e215cf490e.jpg,test,0
../../data/raw/compcars/image\100\213\2014\1ed258c88bedd6.jpg,100,213,2014,"(63, 247, 839, 621)",5,1,Honda,Accord,convertible,100/213/2014/1ed258c88bedd6.jpg,train,0
../../data/raw/compcars/image\100\213\2014\25b15762f53b3b.jpg,100,213,2014,"(146, 216, 782, 558)",4,1,Honda,Accord,convertible,100/213/2014/25b15762f53b3b.jpg,train,0
../../data/raw/compcars/image\100\213\2014\26a326ff1f6a19.jpg,100,213,2014,"(57, 272, 867, 616)",4,1,Honda,Accord,convertible,100/213/2014/26a326ff1f6a19.jpg,test,0
../../data/raw/compcars/image\100\213\2014\2ae060bbeab5db.jpg,100,213,2014,"(80, 242, 801, 597)",5,1,Honda,Accord,convertible,100/213/2014/2ae060bbeab5db.jpg,train,0
../../data/raw/compcars/image\100\213\2014\2d18b0ecddc410.jpg,100,213,2014,"(115, 199, 846, 581)",4,1,Honda,Accord,convertible,100/213/2014/2d18b0ecddc410.jpg,test,0
../../data/raw/compcars/image\100\213\2014\33df2c815b857c.jpg,100,213,2014,"(208, 419, 739, 604)",3,1,Honda,Accord,convertible,100/213/2014/33df2c815b857c.jpg,train,0
../../data/raw/compcars/image\100\213\2014\45e7d4162676cd.jpg,100,213,2014,"(51, 132, 861, 589)",4,1,Honda,Accord,convertible,100/213/2014/45e7d4162676cd.jpg,train,0
../../data/raw/compcars/image\100\213\2014\47ccb14feb3fac.jpg,100,213,2014,"(200, 248, 617, 565)",1,1,Honda,Accord,convertible,100/213/2014/47ccb14feb3fac.jpg,train,0
../../data/raw/compcars/image\100\213\2014\68919e4e559cd7.jpg,100,213,2014,"(139, 132, 766, 591)",1,1,Honda,Accord,convertible,100/213/2014/68919e4e559cd7.jpg,test,0
../../data/raw/compcars/image\100\213\2014\76bf78fe8fa9de.jpg,100,213,2014,"(64, 184, 853, 570)",4,1,Honda,Accord,convertible,100/213/2014/76bf78fe8fa9de.jpg,train,0
../../data/raw/compcars/image\100\213\2014\7efa21ddc8107c.jpg,100,213,2014,"(245, 211, 681, 546)",2,1,Honda,Accord,convertible,100/213/2014/7efa21ddc8107c.jpg,test,0
../../data/raw/compcars/image\100\213\2014\8217fdf2f10540.jpg,100,213,2014,"(219, 269, 748, 541)",4,1,Honda,Accord,convertible,100/213/2014/8217fdf2f10540.jpg,test,0
../../data/raw/compcars/image\100\213\2014\83bee3b8a0463c.jpg,100,213,2014,"(67, 186, 844, 547)",4,1,Honda,Accord,convertible,100/213/2014/83bee3b8a0463c.jpg,train,0
../../data/raw/compcars/image\100\213\2014\9033ef86f9398c.jpg,100,213,2014,"(99, 175, 804, 570)",4,1,Honda,Accord,convertible,100/213/2014/9033ef86f9398c.jpg,train,0
../../data/raw/compcars/image\100\213\2014\90c7c962c5438f.jpg,100,213,2014,"(29, 227, 855, 626)",4,1,Honda,Accord,convertible,100/213/2014/90c7c962c5438f.jpg,test,0
../../data/raw/compcars/image\100\213\2014\991c41d74ecf43.jpg,100,213,2014,"(111, 169, 809, 540)",4,1,Honda,Accord,convertible,100/213/2014/991c41d74ecf43.jpg,train,0
../../data/raw/compcars/image\100\213\2014\a74bb9a0009a03.jpg,100,213,2014,"(78, 182, 840, 564)",5,1,Honda,Accord,convertible,100/213/2014/a74bb9a0009a03.jpg,test,0
../../data/raw/compcars/image\100\213\2014\aa7c229887ea80.jpg,100,213,2014,"(174, 84, 786, 581)",1,1,Honda,Accord,convertible,100/213/2014/aa7c229887ea80.jpg,train,0
../../data/raw/compcars/image\100\213\2014\af8b1ba4484d4c.jpg,100,213,2014,"(44, 202, 876, 561)",5,1,Honda,Accord,convertible,100/213/2014/af8b1ba4484d4c.jpg,train,0
../../data/raw/compcars/image\100\213\2014\b5bb582b7fdc48.jpg,100,213,2014,"(113, 238, 810, 534)",4,1,Honda,Accord,convertible,100/213/2014/b5bb582b7fdc48.jpg,test,0
../../data/raw/compcars/image\100\213\2014\b6d22e71e5e0d2.jpg,100,213,2014,"(57, 270, 881, 602)",4,1,Honda,Accord,convertible,100/213/2014/b6d22e71e5e0d2.jpg,test,0
../../data/raw/compcars/image\100\213\2014\b81f04af60eba9.jpg,100,213,2014,"(77, 248, 832, 486)",3,1,Honda,Accord,convertible,100/213/2014/b81f04af60eba9.jpg,test,0
../../data/raw/compcars/image\100\213\2014\bc40324b16bfd5.jpg,100,213,2014,"(231, 254, 608, 539)",1,1,Honda,Accord,convertible,100/213/2014/bc40324b16bfd5.jpg,train,0
../../data/raw/compcars/image\100\213\2014\c9d1d15283517e.jpg,100,213,2014,"(95, 108, 823, 493)",4,1,Honda,Accord,convertible,100/213/2014/c9d1d15283517e.jpg,test,0
../../data/raw/compcars/image\100\213\2014\d6e4c0c3d9af21.jpg,100,213,2014,"(60, 218, 841, 601)",5,1,Honda,Accord,convertible,100/213/2014/d6e4c0c3d9af21.jpg,train,0
../../data/raw/compcars/image\100\213\2014\d8a4326603d1a4.jpg,100,213,2014,"(13, 293, 897, 605)",4,1,Honda,Accord,convertible,100/213/2014/d8a4326603d1a4.jpg,train,0
../../data/raw/compcars/image\100\213\2014\d8dcd35fd42a54.jpg,100,213,2014,"(181, 125, 737, 540)",1,1,Honda,Accord,convertible,100/213/2014/d8dcd35fd42a54.jpg,train,0
../../data/raw/compcars/image\100\213\2014\daa6f6574d3862.jpg,100,213,2014,"(121, 236, 784, 528)",5,1,Honda,Accord,convertible,100/213/2014/daa6f6574d3862.jpg,train,0
../../data/raw/compcars/image\100\213\2014\dae7f07f880b44.jpg,100,213,2014,"(195, 172, 711, 550)",2,1,Honda,Accord,convertible,100/213/2014/dae7f07f880b44.jpg,test,0
../../data/raw/compcars/image\100\213\2014\e978f6f4ff0d9d.jpg,100,213,2014,"(151, 415, 743, 624)",3,1,Honda,Accord,convertible,100/213/2014/e978f6f4ff0d9d.jpg,train,0
../../data/raw/compcars/image\100\213\2014\ea764b4baed0c5.jpg,100,213,2014,"(81, 258, 848, 618)",4,1,Honda,Accord,convertible,100/213/2014/ea764b4baed0c5.jpg,test,0
../../data/raw/compcars/image\100\213\2014\edc721515dcab2.jpg,100,213,2014,"(50, 289, 860, 572)",4,1,Honda,Accord,convertible,100/213/2014/edc721515dcab2.jpg,test,0
../../data/raw/compcars/image\100\213\2014\f813c6b8c543fd.jpg,100,213,2014,"(109, 177, 834, 520)",4,1,Honda,Accord,convertible,100/213/2014/f813c6b8c543fd.jpg,test,0
../../data/raw/compcars/image\100\213\2014\fb9a578a612e07.jpg,100,213,2014,"(56, 303, 857, 601)",4,1,Honda,Accord,convertible,100/213/2014/fb9a578a612e07.jpg,train,0
../../data/raw/compcars/image\100\213\2014\fe3d4d60b6eefa.jpg,100,213,2014,"(101, 137, 515, 608)",1,1,Honda,Accord,convertible,100/213/2014/fe3d4d60b6eefa.jpg,train,0
../../data/raw/compcars/image\100\249\2013\006059eceaf872.jpg,100,249,2013,"(89, 164, 840, 515)",4,1,Honda,Jade,hatchback,100/249/2013/006059eceaf872.jpg,train,4
../../data/raw/compcars/image\100\249\2013\19478bef5b0234.jpg,100,249,2013,"(83, 185, 830, 537)",4,1,Honda,Jade,hatchback,100/249/2013/19478bef5b0234.jpg,train,4
../../data/raw/compcars/image\100\249\2013\1c3451708f23b7.jpg,100,249,2013,"(89, 253, 818, 493)",3,1,Honda,Jade,hatchback,100/249/2013/1c3451708f23b7.jpg,test,4
../../data/raw/compcars/image\100\249\2013\24415f934af851.jpg,100,249,2013,"(150, 129, 738, 569)",1,1,Honda,Jade,hatchback,100/249/2013/24415f934af851.jpg,train,4
../../data/raw/compcars/image\100\249\2013\24ad1cc493150b.jpg,100,249,2013,"(107, 206, 812, 539)",5,1,Honda,Jade,hatchback,100/249/2013/24ad1cc493150b.jpg,train,4
../../data/raw/compcars/image\100\249\2013\2dbf357c34d846.jpg,100,249,2013,"(134, 208, 814, 564)",4,1,Honda,Jade,hatchback,100/249/2013/2dbf357c34d846.jpg,test,4
../../data/raw/compcars/image\100\249\2013\336fec89a6ceb5.jpg,100,249,2013,"(87, 162, 826, 535)",5,1,Honda,Jade,hatchback,100/249/2013/336fec89a6ceb5.jpg,train,4
../../data/raw/compcars/image\100\249\2013\34965b54e8a290.jpg,100,249,2013,"(105, 225, 811, 539)",4,1,Honda,Jade,hatchback,100/249/2013/34965b54e8a290.jpg,test,4
../../data/raw/compcars/image\100\249\2013\3bddea750756ca.jpg,100,249,2013,"(91, 275, 826, 517)",3,1,Honda,Jade,hatchback,100/249/2013/3bddea750756ca.jpg,train,4
../../data/raw/compcars/image\100\249\2013\40d83f86cef4b5.jpg,100,249,2013,"(150, 260, 780, 626)",5,1,Honda,Jade,hatchback,100/249/2013/40d83f86cef4b5.jpg,train,4
../../data/raw/compcars/image\100\249\2013\4c54a4fc8a46fd.jpg,100,249,2013,"(169, 108, 756, 575)",2,1,Honda,Jade,hatchback,100/249/2013/4c54a4fc8a46fd.jpg,train,4
../../data/raw/compcars/image\100\249\2013\5678193e0a3554.jpg,100,249,2013,"(215, 146, 698, 557)",1,1,Honda,Jade,hatchback,100/249/2013/5678193e0a3554.jpg,test,4
../../data/raw/compcars/image\100\249\2013\589dcf061246df.jpg,100,249,2013,"(104, 149, 825, 562)",4,1,Honda,Jade,hatchback,100/249/2013/589dcf061246df.jpg,test,4
../../data/raw/compcars/image\100\249\2013\69df8a8f533aac.jpg,100,249,2013,"(57, 168, 857, 607)",5,1,Honda,Jade,hatchback,100/249/2013/69df8a8f533aac.jpg,test,4
../../data/raw/compcars/image\100\249\2013\6d0fdaf617306b.jpg,100,249,2013,"(89, 196, 825, 566)",5,1,Honda,Jade,hatchback,100/249/2013/6d0fdaf617306b.jpg,test,4
../../data/raw/compcars/image\100\249\2013\7ac8a6a3755198.jpg,100,249,2013,"(235, 196, 691, 560)",2,1,Honda,Jade,hatchback,100/249/2013/7ac8a6a3755198.jpg,train,4
../../data/raw/compcars/image\100\249\2013\81a22821fd5e5e.jpg,100,249,2013,"(217, 251, 703, 621)",2,1,Honda,Jade,hatchback,100/249/2013/81a22821fd5e5e.jpg,test,4
../../data/raw/compcars/image\100\249\2013\85eab1666c559a.jpg,100,249,2013,"(85, 235, 820, 481)",3,1,Honda,Jade,hatchback,100/249/2013/85eab1666c559a.jpg,test,4
../../data/raw/compcars/image\100\249\2013\925264fb01e8b4.jpg,100,249,2013,"(116, 119, 797, 535)",1,1,Honda,Jade,hatchback,100/249/2013/925264fb01e8b4.jpg,train,4
../../data/raw/compcars/image\100\249\2013\9eb9625b0f86f5.jpg,100,249,2013,"(47, 199, 878, 492)",3,1,Honda,Jade,hatchback,100/249/2013/9eb9625b0f86f5.jpg,train,4
../../data/raw/compcars/image\100\249\2013\a0b678ea6810ba.jpg,100,249,2013,"(164, 142, 752, 549)",1,1,Honda,Jade,hatchback,100/249/2013/a0b678ea6810ba.jpg,test,4
../../data/raw/compcars/image\100\249\2013\b77a1dff695e4b.jpg,100,249,2013,"(149, 153, 759, 626)",2,1,Honda,Jade,hatchback,100/249/2013/b77a1dff695e4b.jpg,test,4
../../data/raw/compcars/image\100\249\2013\b9685b8a1e24fb.jpg,100,249,2013,"(103, 163, 805, 546)",4,1,Honda,Jade,hatchback,100/249/2013/b9685b8a1e24fb.jpg,train,4
../../data/raw/compcars/image\100\249\2013\b995a75b3b71b8.jpg,100,249,2013,"(101, 218, 802, 535)",5,1,Honda,Jade,hatchback,100/249/2013/b995a75b3b71b8.jpg,test,4
../../data/raw/compcars/image\100\249\2013\d3d171631cb076.jpg,100,249,2013,"(159, 234, 827, 539)",4,1,Honda,Jade,hatchback,100/249/2013/d3d171631cb076.jpg,test,4
