image_path,make_id,model_id,year,bbox,viewpoint,car_type,make_name,model_name,car_type_name
../../data/raw/compcars/image\100\209\2011\53a96381192b85.jpg,100,209,2011,"(61, 200, 873, 533)",4,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2011\64ef01a83daabf.jpg,100,209,2011,"(62, 150, 855, 587)",5,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2011\7057672e6a37d4.jpg,100,209,2011,"(75, 228, 848, 487)",3,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2011\7ad8b45ab8f866.jpg,100,209,2011,"(97, 158, 801, 539)",5,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2011\8266df7be5666c.jpg,100,209,2011,"(90, 135, 785, 485)",4,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2011\904eeae91733f2.jpg,100,209,2011,"(138, 131, 797, 620)",1,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2011\937b966781bdb5.jpg,100,209,2011,"(68, 230, 828, 485)",3,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2011\a5d6b8b25a6d89.jpg,100,209,2011,"(98, 184, 809, 529)",4,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2011\a704a2cec80d44.jpg,100,209,2011,"(173, 122, 736, 555)",1,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2011\a7f2bc8ab3d0d1.jpg,100,209,2011,"(171, 97, 776, 602)",2,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2011\b14bbf55a689e8.jpg,100,209,2011,"(171, 118, 746, 609)",2,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2011\b6976f66fc3a7e.jpg,100,209,2011,"(97, 147, 815, 540)",5,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2011\bf32c8839a807a.jpg,100,209,2011,"(92, 185, 840, 560)",5,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2011\c43604e4e752f9.jpg,100,209,2011,"(57, 227, 832, 487)",3,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2011\c50e3671bdf2ea.jpg,100,209,2011,"(94, 188, 795, 545)",4,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2011\d4bd21ddb0d303.jpg,100,209,2011,"(189, 114, 731, 571)",2,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2011\dfb71bdced83a9.jpg,100,209,2011,"(77, 182, 846, 529)",4,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2011\f5c7fe0cc08a3f.jpg,100,209,2011,"(72, 239, 833, 493)",3,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2013\077abc3e172150.jpg,100,209,2013,"(59, 168, 835, 559)",5,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2013\104a799b652c4d.jpg,100,209,2013,"(64, 196, 830, 537)",4,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2013\265475192ee0c2.jpg,100,209,2013,"(44, 239, 854, 513)",3,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2013\26c544f7c3195f.jpg,100,209,2013,"(58, 185, 840, 539)",4,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2013\28f416f7236fac.jpg,100,209,2013,"(54, 241, 853, 509)",3,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2013\358e1af6796016.jpg,100,209,2013,"(104, 190, 819, 542)",4,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2013\414964613ab6ff.jpg,100,209,2013,"(160, 98, 740, 595)",2,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2013\4a7721d13fc9c6.jpg,100,209,2013,"(72, 241, 836, 502)",3,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2013\564255831610c2.jpg,100,209,2013,"(84, 205, 814, 559)",5,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2013\66a6439f1346e4.jpg,100,209,2013,"(240, 188, 670, 559)",2,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2013\81b2682dfb6905.jpg,100,209,2013,"(34, 211, 865, 489)",3,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2013\8488baf2ac8fbf.jpg,100,209,2013,"(81, 152, 840, 512)",4,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2013\863d285d4dca71.jpg,100,209,2013,"(144, 129, 753, 598)",1,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2013\87b544d930f580.jpg,100,209,2013,"(93, 149, 803, 530)",5,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2013\87f73030f4b95e.jpg,100,209,2013,"(61, 181, 849, 540)",4,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2013\8c4156df492cb9.jpg,100,209,2013,"(53, 244, 847, 505)",3,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2013\94cb3f86330143.jpg,100,209,2013,"(219, 198, 696, 560)",1,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2013\a2af5a9c04f682.jpg,100,209,2013,"(191, 146, 740, 615)",2,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2013\ba5074ccd06f06.jpg,100,209,2013,"(57, 173, 845, 565)",5,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2013\bfc4d95723569a.jpg,100,209,2013,"(63, 181, 840, 546)",5,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2013\c1eadbe7e122ce.jpg,100,209,2013,"(198, 166, 730, 545)",1,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2013\c6ebf33069f9cf.jpg,100,209,2013,"(95, 172, 811, 553)",4,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2013\c84a9c72575707.jpg,100,209,2013,"(40, 212, 863, 487)",3,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2013\c8d53f5109eb50.jpg,100,209,2013,"(174, 164, 736, 581)",1,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2013\ce0a0e8b08e301.jpg,100,209,2013,"(60, 152, 844, 532)",4,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2013\d93bbffa076ef5.jpg,100,209,2013,"(207, 144, 709, 560)",1,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2013\f0a4c8390223ba.jpg,100,209,2013,"(71, 190, 836, 572)",5,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2013\f823447b5a666c.jpg,100,209,2013,"(80, 198, 828, 546)",4,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2014\0aa816788dafa6.jpg,100,209,2014,"(182, 192, 736, 626)",2,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2014\4ca2448196aca0.jpg,100,209,2014,"(145, 106, 763, 566)",1,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2014\7a4f36cb9998e4.jpg,100,209,2014,"(48, 114, 847, 536)",4,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2014\7b2a4e5cc7454e.jpg,100,209,2014,"(52, 183, 817, 535)",4,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2014\8179368b662d86.jpg,100,209,2014,"(69, 175, 839, 581)",5,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2014\cb00a9d6f6448e.jpg,100,209,2014,"(128, 99, 771, 602)",2,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2014\ce48b5f8968710.jpg,100,209,2014,"(44, 121, 864, 584)",4,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2014\ddc7fcb3bf3a77.jpg,100,209,2014,"(68, 60, 842, 626)",1,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2014\ee4f1a5485491a.jpg,100,209,2014,"(24, 138, 867, 583)",5,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2014\fcde41ad17282c.jpg,100,209,2014,"(27, 206, 874, 503)",3,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2015\07399a2c00ccc4.jpg,100,209,2015,"(43, 245, 863, 559)",3,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2015\0fa4037ebe610d.jpg,100,209,2015,"(108, 139, 818, 571)",4,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2015\27ce5001b38cfe.jpg,100,209,2015,"(109, 196, 802, 542)",4,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2015\33b5af56bac56e.jpg,100,209,2015,"(49, 162, 826, 567)",5,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2015\37133267b9522d.jpg,100,209,2015,"(87, 203, 817, 576)",5,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2015\3d6f0d6130baef.jpg,100,209,2015,"(84, 195, 839, 573)",4,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2015\3ec7dd5252d3bf.jpg,100,209,2015,"(93, 213, 809, 555)",4,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2015\4237310b992acc.jpg,100,209,2015,"(210, 159, 692, 575)",2,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2015\43d134f1d731ff.jpg,100,209,2015,"(198, 174, 708, 567)",1,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2015\51f7645f11c171.jpg,100,209,2015,"(100, 195, 814, 555)",4,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2015\5df15c08c7dd64.jpg,100,209,2015,"(120, 195, 810, 557)",4,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2015\61fa5bc11f375d.jpg,100,209,2015,"(172, 121, 699, 555)",1,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2015\62654bc992aa87.jpg,100,209,2015,"(81, 187, 833, 562)",4,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2015\6e3c28c8f1d1f3.jpg,100,209,2015,"(80, 230, 818, 492)",3,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2015\6e3c5d900a6eff.jpg,100,209,2015,"(78, 232, 834, 502)",3,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2015\70cfed6883a6d7.jpg,100,209,2015,"(201, 147, 713, 603)",2,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2015\7213cf7230708e.jpg,100,209,2015,"(93, 248, 844, 515)",3,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2015\78b6588c1bf114.jpg,100,209,2015,"(66, 233, 833, 505)",3,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2015\795bf6edd6579a.jpg,100,209,2015,"(73, 144, 815, 563)",5,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2015\9a8c5bc019892a.jpg,100,209,2015,"(170, 151, 750, 596)",1,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2015\9cd7ab6bab46a2.jpg,100,209,2015,"(57, 221, 844, 516)",3,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2015\b2a00c4bb184e5.jpg,100,209,2015,"(95, 188, 805, 581)",5,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2015\b67c43dce0c556.jpg,100,209,2015,"(203, 119, 701, 580)",2,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2015\bb1b4bc8ad164d.jpg,100,209,2015,"(94, 208, 807, 559)",5,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2015\d5666cdd942219.jpg,100,209,2015,"(91, 146, 827, 588)",4,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2015\e85afaca9d0972.jpg,100,209,2015,"(204, 160, 707, 587)",2,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2015\ed61efe68886f9.jpg,100,209,2015,"(102, 196, 794, 558)",5,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2015\ef4ed8481373c1.jpg,100,209,2015,"(174, 133, 735, 555)",1,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2015\fa007ad67f5292.jpg,100,209,2015,"(79, 180, 823, 584)",5,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\209\2015\fbd47d2808393b.jpg,100,209,2015,"(115, 185, 821, 560)",5,1,Honda,Odyssey,MPV
../../data/raw/compcars/image\100\210\2009\0092d58c16a876.jpg,100,210,2009,"(49, 55, 873, 564)",4,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2009\160cc3fa51701e.jpg,100,210,2009,"(55, 81, 851, 595)",5,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2009\1667713357a512.jpg,100,210,2009,"(81, 154, 855, 593)",5,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2009\26826ce8f1eb9e.jpg,100,210,2009,"(39, 194, 854, 505)",3,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2009\2edfa525355999.jpg,100,210,2009,"(135, 83, 806, 560)",1,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2009\36e2c0690e16c0.jpg,100,210,2009,"(91, 166, 818, 551)",4,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2009\4945f8d0b25326.jpg,100,210,2009,"(23, 117, 892, 624)",4,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2009\49e88d6e192080.jpg,100,210,2009,"(99, 93, 805, 597)",1,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2009\4b339a0f448123.jpg,100,210,2009,"(62, 122, 864, 591)",5,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2009\4d8fe243c42d37.jpg,100,210,2009,"(37, 86, 873, 584)",4,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2009\4e9fa014f59835.jpg,100,210,2009,"(51, 117, 883, 578)",5,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2009\561d05e6d40c86.jpg,100,210,2009,"(113, 52, 801, 601)",2,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2009\56fe59ed1ce600.jpg,100,210,2009,"(90, 160, 835, 539)",5,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2009\5be1adfc84c6cc.jpg,100,210,2009,"(77, 167, 823, 552)",4,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2009\60e5db501442c7.jpg,100,210,2009,"(39, 59, 852, 604)",5,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2009\68e7eb04902227.jpg,100,210,2009,"(57, 72, 854, 590)",5,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2009\704c605d81be95.jpg,100,210,2009,"(29, 183, 882, 507)",3,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2009\74600497963190.jpg,100,210,2009,"(59, 228, 825, 497)",3,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2009\77685d53462bc7.jpg,100,210,2009,"(164, 112, 754, 598)",2,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2009\7cec9192524dde.jpg,100,210,2009,"(61, 132, 872, 573)",4,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2009\819f0f99b2f2bd.jpg,100,210,2009,"(83, 22, 876, 600)",2,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2009\8782e20ca7c10e.jpg,100,210,2009,"(155, 130, 763, 581)",1,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2009\931ce09c8ea69c.jpg,100,210,2009,"(173, 52, 760, 575)",1,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2009\9e3156ab67a883.jpg,100,210,2009,"(87, 179, 809, 540)",5,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2009\aff131dc502dba.jpg,100,210,2009,"(77, 73, 829, 567)",4,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2009\c1ccad53d1cd65.jpg,100,210,2009,"(55, 114, 870, 610)",4,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2009\c6cc463ea77a57.jpg,100,210,2009,"(47, 101, 869, 535)",4,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2009\e391ebb37303ff.jpg,100,210,2009,"(91, 144, 859, 592)",4,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2009\e811125df15d93.jpg,100,210,2009,"(54, 93, 861, 555)",1,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2009\feda6f0c90ca07.jpg,100,210,2009,"(33, 173, 883, 503)",3,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2011\1d671c7a2d9e27.jpg,100,210,2011,"(173, 129, 749, 608)",2,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2011\23ac0101c9d148.jpg,100,210,2011,"(68, 129, 841, 568)",4,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2011\2b0eeb26df5469.jpg,100,210,2011,"(166, 141, 762, 593)",1,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2011\385b2cfe205a22.jpg,100,210,2011,"(75, 232, 841, 503)",3,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2011\92db0298528672.jpg,100,210,2011,"(56, 219, 847, 504)",3,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2011\9bfe4a5832acca.jpg,100,210,2011,"(115, 92, 781, 626)",2,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2011\a0b88bfdba63cd.jpg,100,210,2011,"(61, 179, 830, 581)",5,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2011\a529c1a4d90499.jpg,100,210,2011,"(102, 207, 835, 571)",5,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2011\acf7a930de1289.jpg,100,210,2011,"(124, 99, 795, 608)",1,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2011\ad9a36fa6581b9.jpg,100,210,2011,"(109, 192, 817, 532)",4,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2011\c2903188d81f23.jpg,100,210,2011,"(97, 168, 801, 525)",4,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2011\f23082fc718029.jpg,100,210,2011,"(91, 191, 844, 563)",5,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2011\f7d69eb9f4325a.jpg,100,210,2011,"(92, 240, 824, 495)",3,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\03a0e45fe87196.jpg,100,210,2012,"(98, 73, 712, 468)",4,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\0429844e26783f.jpg,100,210,2012,"(103, 149, 682, 484)",5,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\0ccfe17c06782a.jpg,100,210,2012,"(84, 105, 700, 476)",1,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\158746d4d368b4.jpg,100,210,2012,"(113, 166, 681, 454)",5,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\1696bc8ad3c509.jpg,100,210,2012,"(153, 101, 686, 512)",1,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\16de15fc1588f0.jpg,100,210,2012,"(116, 66, 737, 524)",1,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\173407823aa458.jpg,100,210,2012,"(160, 74, 733, 404)",4,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\1e0cd497e6cdd7.jpg,100,210,2012,"(66, 141, 839, 573)",5,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\21c0a746e6bf1a.jpg,100,210,2012,"(57, 96, 759, 528)",4,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\230d6eb7206b51.jpg,100,210,2012,"(115, 77, 603, 353)",4,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\261f9672ed0b11.jpg,100,210,2012,"(147, 123, 658, 502)",1,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\2968ca0d4ebced.jpg,100,210,2012,"(47, 134, 732, 474)",4,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\2bfa692198bd33.jpg,100,210,2012,"(160, 114, 750, 580)",2,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\2f5ecd17d1c642.jpg,100,210,2012,"(133, 153, 780, 599)",1,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\300c3eec938610.jpg,100,210,2012,"(44, 161, 871, 569)",4,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\31d93ddc41aff8.jpg,100,210,2012,"(32, 101, 799, 517)",4,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\3812bf9572f3c6.jpg,100,210,2012,"(96, 150, 669, 567)",4,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\39b95f7215860b.jpg,100,210,2012,"(165, 39, 625, 481)",1,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\3c9ff5e10ebcb3.jpg,100,210,2012,"(160, 35, 561, 361)",2,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\3e9dba1647469e.jpg,100,210,2012,"(40, 157, 773, 420)",3,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\3f38c8b803a6c3.jpg,100,210,2012,"(169, 101, 647, 467)",2,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\4a419833c0e61d.jpg,100,210,2012,"(4, 151, 599, 452)",4,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\4ceb720dd2a461.jpg,100,210,2012,"(123, 91, 683, 510)",1,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\4eaaeb08146243.jpg,100,210,2012,"(88, 192, 813, 553)",4,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\50394823bc960a.jpg,100,210,2012,"(36, 267, 589, 567)",5,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\51e2edeb8caf70.jpg,100,210,2012,"(96, 160, 697, 508)",5,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\5f0fee15afce70.jpg,100,210,2012,"(154, 116, 624, 522)",2,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\61bfdecda3a550.jpg,100,210,2012,"(93, 88, 701, 466)",4,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\68effb8301c5ea.jpg,100,210,2012,"(116, 157, 697, 489)",4,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\698c3eb1d0f409.jpg,100,210,2012,"(202, 90, 569, 421)",1,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\6c4ed09f82b5c0.jpg,100,210,2012,"(50, 187, 863, 486)",3,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\6fc900ebd2e07b.jpg,100,210,2012,"(72, 195, 737, 439)",3,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\7016115ac5017f.jpg,100,210,2012,"(62, 196, 642, 407)",3,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\7cdd537c07fd30.jpg,100,210,2012,"(148, 279, 688, 567)",4,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\7e00620d0a67ca.jpg,100,210,2012,"(3, 128, 800, 567)",4,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\87c69e86be234e.jpg,100,210,2012,"(53, 236, 853, 516)",3,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\8dd666633b7755.jpg,100,210,2012,"(70, 184, 837, 576)",5,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\8f2bdfddce99d1.jpg,100,210,2012,"(9, 53, 759, 541)",1,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\923afb8fefcbba.jpg,100,210,2012,"(110, 145, 734, 477)",5,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\991097861de786.jpg,100,210,2012,"(127, 95, 780, 487)",4,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\9cc3121798c727.jpg,100,210,2012,"(236, 79, 578, 376)",1,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\a1e355f07764e0.jpg,100,210,2012,"(102, 111, 632, 365)",4,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\a89f0794480812.jpg,100,210,2012,"(103, 193, 838, 586)",5,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\a8d2a9a03329bb.jpg,100,210,2012,"(84, 177, 845, 570)",4,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\ae575468afff17.jpg,100,210,2012,"(130, 143, 697, 492)",5,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\b3d276c74830c1.jpg,100,210,2012,"(101, 186, 820, 540)",4,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\b607829c1e6a0a.jpg,100,210,2012,"(122, 65, 705, 463)",4,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\b6101ee9c37935.jpg,100,210,2012,"(54, 235, 711, 467)",3,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\b8606c6829cf50.jpg,100,210,2012,"(105, 182, 574, 563)",2,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\beb631c5fa4be6.jpg,100,210,2012,"(33, 18, 626, 389)",4,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\bfb8a1a6465bba.jpg,100,210,2012,"(156, 145, 761, 596)",1,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\c0c6636d35114b.jpg,100,210,2012,"(231, 211, 618, 458)",4,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\c4d565c6cea9cc.jpg,100,210,2012,"(27, 149, 779, 430)",3,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\c5413168323b13.jpg,100,210,2012,"(90, 130, 547, 454)",1,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\c67af56e155487.jpg,100,210,2012,"(58, 161, 711, 491)",4,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\c70a081cf86b0d.jpg,100,210,2012,"(134, 200, 710, 509)",4,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\c786a24055fe94.jpg,100,210,2012,"(173, 117, 764, 612)",2,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\cecd36e58aafed.jpg,100,210,2012,"(91, 242, 844, 501)",3,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\cfa29573981f1e.jpg,100,210,2012,"(81, 160, 731, 487)",5,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\d3bf0c86818b35.jpg,100,210,2012,"(99, 106, 656, 470)",5,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\d9b958f75cec30.jpg,100,210,2012,"(191, 180, 638, 467)",4,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\dada5fd76a65e0.jpg,100,210,2012,"(165, 149, 679, 461)",4,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\dd964fe9f3c971.jpg,100,210,2012,"(141, 91, 669, 491)",1,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\e38dc7795a5b5f.jpg,100,210,2012,"(136, 107, 662, 499)",1,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\e8023d6b6d9cbd.jpg,100,210,2012,"(88, 119, 774, 508)",5,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\eba716df5f3044.jpg,100,210,2012,"(188, 221, 563, 460)",5,1,Honda,City,MPV
../../data/raw/compcars/image\100\210\2012\edb1729da2e862.jpg,100,210,2012,"(177, 102, 482, 356)",1,1,Honda,City,MPV
